clip,source_id,language_code,decision,reason,asr_transcript,final_transcript,edit_note,duration_s
en_psychro_p1_0051.wav,en_psychro_p1,en-IN,PENDING,,"Its own equation of state, dry air PA equal to number of moles of dry air times RT over V. Notice that we are using the Dalton's model. So all the components occupy the same volume and are at the same temperature, only their pressures are different.","Its own equation of state, dry air PA equal to number of moles of dry air times RT over V. Notice that we are using the Dalton's model. So all the components occupy the same volume and are at the same temperature, only their pressures are different.",,15.6
en_psychro_p1_0053.wav,en_psychro_p1,en-IN,PENDING,,"And since we have only two components, we may write the total pressure of mixture is nothing but the sum of the partial pressures of its components. So PA plus PV. And the total number of moles is also the sum of the number of moles of the individual species.","And since we have only two components, we may write the total pressure of mixture is nothing but the sum of the partial pressures of its components. So PA plus PV. And the total number of moles is also the sum of the number of moles of the individual species.",,13.9
en_psychro_p1_0055.wav,en_psychro_p1,en-IN,PENDING,,And so that is we can use that for both PV and PA.,And so that is we can use that for both PV and PA.,,5.0
en_psychro_p1_0056.wav,en_psychro_p1,en-IN,PENDING,,"So,  if you are not familiar with this, I  suggest that you  look at the video  in the first course which deals with mixture of ideal gases and then  revise these concepts before you proceed.","So,  if you are not familiar with this, I  suggest that you  look at the video  in the first course which deals with mixture of ideal gases and then  revise these concepts before you proceed.",,14.5
en_psychro_p1_0057.wav,en_psychro_p1,en-IN,PENDING,,"So the first new term that we are going to introduce, I'm sorry, introduce in psychrometry is the","So the first new term that we are going to introduce, I'm sorry, introduce in psychrometry is the",,6.7
en_psychro_p1_0058.wav,en_psychro_p1,en-IN,PENDING,,Okay? The humidity ratio denoted omega is defined as the ratio of the mass of the water vapor to mass of dry air in a given sample.,Okay? The humidity ratio denoted omega is defined as the ratio of the mass of the water vapor to mass of dry air in a given sample.,,8.7
en_psychro_p1_0060.wav,en_psychro_p1,en-IN,PENDING,,"sort of don't realize that you are talking about MV or masses of different substances in the numerator and denominator, okay? So it's always a good practice to denote this as MV over MA, kg vapor per kg dry air.","sort of don't realize that you are talking about MV or masses of different substances in the numerator and denominator, okay? So it's always a good practice to denote this as MV over MA, kg vapor per kg dry air.",,14.2
en_psychro_p1_0061.wav,en_psychro_p1,en-IN,PENDING,,"Now, we can write this since, um, by definition, molecular weight is, uh, mass divided by number of moles, we may write MV as NV times MV, and similarly for the dry air.","Now, we can write this since, um, by definition, molecular weight is, uh, mass divided by number of moles, we may write MV as NV times MV, and similarly for the dry air.",,13.3
en_psychro_p1_0062.wav,en_psychro_p1,en-IN,PENDING,,"And if I divide the numerator and denominator by n, in this case, for instance, if I, if I do this.","And if I divide the numerator and denominator by n, in this case, for instance, if I, if I do this.",,7.3
en_psychro_p1_0063.wav,en_psychro_p1,en-IN,PENDING,,"So I divide the numerator and denominator by n, then nv over n may be written as","So I divide the numerator and denominator by n, then nv over n may be written as",,5.7
en_psychro_p1_0065.wav,en_psychro_p1,en-IN,PENDING,,"As we learned in the previous course, sum of all mole fractions should sum up to 1. In this case, there are only two components, so YA plus YV equal to 1, and I can replace YA in the denominator with 1 minus YV.","As we learned in the previous course, sum of all mole fractions should sum up to 1. In this case, there are only two components, so YA plus YV equal to 1, and I can replace YA in the denominator with 1 minus YV.",,12.5
en_psychro_p1_0068.wav,en_psychro_p1,en-IN,PENDING,,"Now, if I substitute the value for molecular weight of water vapor 18 and for air 28.97, we get this to be","Now, if I substitute the value for molecular weight of water vapor 18 and for air 28.97, we get this to be",,9.3
en_psychro_p1_0069.wav,en_psychro_p1,en-IN,PENDING,,Omega equal to 0.622 times PV over P minus PV kg vapor per kg dry air. So this is an expression that we will use quite extensively.,Omega equal to 0.622 times PV over P minus PV kg vapor per kg dry air. So this is an expression that we will use quite extensively.,,10.2
en_psychro_p1_0070.wav,en_psychro_p1,en-IN,PENDING,,Another term that is used  in the context of  synchrometry and HVAC application is relative humidity denoted by the Greek letter phi.,Another term that is used  in the context of  synchrometry and HVAC application is relative humidity denoted by the Greek letter phi.,,10.6
en_psychro_p1_0071.wav,en_psychro_p1,en-IN,PENDING,,"from practical experience,  you may  probably have  noticed the following. Let's say that we have a certain amount of water vapor in the air in this room. And we keep adding more and more water vapor, and beyond a certain point,","from practical experience,  you may  probably have  noticed the following. Let's say that we have a certain amount of water vapor in the air in this room. And we keep adding more and more water vapor, and beyond a certain point,",,15.37
en_psychro_p1_0073.wav,en_psychro_p1,en-IN,PENDING,,"I will explain that in a minute. But the air appears to be quote unquote saturated. You cannot add any more water vapor to the air in the room. So if you try to add any more water vapor, it simply condenses back to liquid water. It doesn't stay in the vapor form or superheated form.","I will explain that in a minute. But the air appears to be quote unquote saturated. You cannot add any more water vapor to the air in the room. So if you try to add any more water vapor, it simply condenses back to liquid water. It doesn't stay in the vapor form or superheated form.",,15.37
en_psychro_p1_0074.wav,en_psychro_p1,en-IN,PENDING,,"Okay? 
So, that means that there is a maximum to the amount of water vapor that this air can hold at this temperature. 
We have not changed the temperature of the  of the air in the in the room. 
So the temperature remains constant.","Okay? 
So, that means that there is a maximum to the amount of water vapor that this air can hold at this temperature. 
We have not changed the temperature of the  of the air in the in the room. 
So the temperature remains constant.",,14.5
en_psychro_p1_0075.wav,en_psychro_p1,en-IN,PENDING,,"We try to add more and more water, which means that the partial pressure of the water vapor increases and the partial pressure of air decreases, but the mixture pressure remains the same, okay? So, so we keep adding more and more water vapor.","We try to add more and more water, which means that the partial pressure of the water vapor increases and the partial pressure of air decreases, but the mixture pressure remains the same, okay? So, so we keep adding more and more water vapor.",,14.5
en_psychro_p1_0076.wav,en_psychro_p1,en-IN,PENDING,,And it appears that there is a maximum amount of water vapor that we can add.,And it appears that there is a maximum amount of water vapor that we can add.,,4.2
en_psychro_p1_0078.wav,en_psychro_p1,en-IN,PENDING,,"In the given sample, to the maximum mole fraction of water vapor that can be present at the same temperature.","In the given sample, to the maximum mole fraction of water vapor that can be present at the same temperature.",,6.5
en_psychro_p1_0079.wav,en_psychro_p1,en-IN,PENDING,,can only hold so much of water. So that is the maximum amount of water vapor that the air can hold at this temperature. So the ratio of YV over YV saturated at that pressure and temperature is called relative humidity.,can only hold so much of water. So that is the maximum amount of water vapor that the air can hold at this temperature. So the ratio of YV over YV saturated at that pressure and temperature is called relative humidity.,,13.9
en_psychro_p1_0081.wav,en_psychro_p1,en-IN,PENDING,,"And as I said, the mixture pressure remains the same. So when the mixture appears to be saturated, the mole fraction of water vapor is a different value. It is likely to be higher because we have added more water vapor. So YV sat.","And as I said, the mixture pressure remains the same. So when the mixture appears to be saturated, the mole fraction of water vapor is a different value. It is likely to be higher because we have added more water vapor. So YV sat.",,14.3
