clip_id,audio_path,language,text,emotion,duration_s,sample_rate,sha256,snr_db,lufs,language_probability,speaker,source_url,source_title,license,asr_transcript,edited
en_nptel_lecture_demo_0071,data/clips/en_nptel_lecture_demo_0071.wav,en-IN,"Omega is typically a number of the order of about, you know, 0.001 to maybe 0.01, 0.02, not very big, okay, when compared to 0.622, which means that essentially this term",conversational,15.51,24000,da077b9490771f404b608640012da71ec9f7afbc0aa146dd90c7d7909a0f979b,22.0,-14.2,,nptelhrd,https://www.youtube.com/watch?v=IVz3N68fF1c,Psychrometry - Part 5,Creative Commons Attribution license (reuse allowed),"Omega is typically a number of the order of about, you know, 0.001 to maybe 0.01, 0.02, not very big, okay, when compared to 0.622, which means that essentially this term",False
en_nptel_lecture_demo_0073,data/clips/en_nptel_lecture_demo_0073.wav,en-IN,"Uh, depends on omega and T. However, for the range of values of omega and T under consideration, the slope varies very little and hence lines of constant VA are nearly straight lines but steeper than lines of constant H star.",neutral,15.36,24000,b7e0605b31f943e0c24966c80cc7b5e08c809f5938f7ab5dc577544c1c38465c,52.0,-14.1,,nptelhrd,https://www.youtube.com/watch?v=IVz3N68fF1c,Psychrometry - Part 5,Creative Commons Attribution license (reuse allowed),"Uh, depends on omega and T. However, for the range of values of omega and T under consideration, the slope varies very little and hence lines of constant VA are nearly straight lines but steeper than lines of constant H star.",False
en_nptel_lecture_demo_0074,data/clips/en_nptel_lecture_demo_0074.wav,en-IN,So the next expression that we are going to look at is the expression for wet bulb.,neutral,8.16,24000,2a17d67a2e8ddd73eda66a5abb249992cdd3caa3c7dff19c0ce5e37537febffb,25.7,-14.8,,nptelhrd,https://www.youtube.com/watch?v=IVz3N68fF1c,Psychrometry - Part 5,Creative Commons Attribution license (reuse allowed),So the next expression that we are going to look at is the expression for wet bulb.,False
en_nptel_lecture_demo_0075,data/clips/en_nptel_lecture_demo_0075.wav,en-IN,"Again, uh, this quantity, uh, omega minus omega, uh, wet bulb is likely to be a very, very small number, okay?",conversational,10.26,24000,c60bf08541a09d83b117fca71b9c5e8e63664f65dc145c80a171514a0dc05c7b,38.6,-14.0,,nptelhrd,https://www.youtube.com/watch?v=IVz3N68fF1c,Psychrometry - Part 5,Creative Commons Attribution license (reuse allowed),"Again, uh, this quantity, uh, omega minus omega, uh, wet bulb is likely to be a very, very small number, okay?",False
en_nptel_lecture_demo_0076,data/clips/en_nptel_lecture_demo_0076.wav,en-IN,"is going to be a very small number. So the second term probably is negligibly small, which means that lines of constant wet bulb temperature will coincide with the lines of constant H star. So as you can see here,",neutral,15.26,24000,64c9daa96622f380059780f0c6e322e895f502e01c7046080335e07b4020d47a,38.7,-13.6,,nptelhrd,https://www.youtube.com/watch?v=IVz3N68fF1c,Psychrometry - Part 5,Creative Commons Attribution license (reuse allowed),"is going to be a very small number. So the second term probably is negligibly small, which means that lines of constant wet bulb temperature will coincide with the lines of constant H star. So as you can see here,",False
en_nptel_lecture_demo_0077,data/clips/en_nptel_lecture_demo_0077.wav,en-IN,"And you can see lines of constant wet bulb temperature here. So for example, 20 degrees Celsius, 15 degrees Celsius, 10 degrees Celsius. So you can see that they are almost parallel to",neutral,13.49,24000,32f688fbc7ff43dfee99c1c36360b54cffc6c22057bebfac960dfee45653e22f,38.8,-13.1,,nptelhrd,https://www.youtube.com/watch?v=IVz3N68fF1c,Psychrometry - Part 5,Creative Commons Attribution license (reuse allowed),"And you can see lines of constant wet bulb temperature here. So for example, 20 degrees Celsius, 15 degrees Celsius, 10 degrees Celsius. So you can see that they are almost parallel to",False
en_nptel_lecture_demo_0081,data/clips/en_nptel_lecture_demo_0081.wav,en-IN,Lines of constant H star and that is what we are seeing in the chart also. So basically these are the quantities  contours of which are depicted in the psychrometric chart.,neutral,12.41,24000,800f928bf0b0be5da74d832bd8a7490fe2c610b761eb967a81469aeb8be46818,47.2,-14.7,,nptelhrd,https://www.youtube.com/watch?v=IVz3N68fF1c,Psychrometry - Part 5,Creative Commons Attribution license (reuse allowed),Lines of constant H star and that is what we are seeing in the chart also. So basically these are the quantities  contours of which are depicted in the psychrometric chart.,False
en_nptel_lecture_demo_0082,data/clips/en_nptel_lecture_demo_0082.wav,en-IN,"So let us summarize what we have said so far. So we have argued that lines of constant H are straight lines, almost straight lines with a negative slope in the second quadrant in T omega coordinate space.",neutral,12.41,24000,05acac094120be62b3c31cecd3528f1c0c07275f7a486f8ab86b62a7ce22eb90,37.8,-12.9,,nptelhrd,https://www.youtube.com/watch?v=IVz3N68fF1c,Psychrometry - Part 5,Creative Commons Attribution license (reuse allowed),"So let us summarize what we have said so far. So we have argued that lines of constant H are straight lines, almost straight lines with a negative slope in the second quadrant in T omega coordinate space.",False
en_nptel_lecture_demo_0083,data/clips/en_nptel_lecture_demo_0083.wav,en-IN,And we also argued that 0.622 plus omega depends very weakly on omega because omega itself is very small in psychrometric application. So PV depends almost linearly on omega alone.,neutral,12.16,24000,7e804831d106d9fbfde03a894e2a427dae75259738ed2ebd0d657addabcf1c96,35.0,-12.7,,nptelhrd,https://www.youtube.com/watch?v=IVz3N68fF1c,Psychrometry - Part 5,Creative Commons Attribution license (reuse allowed),And we also argued that 0.622 plus omega depends very weakly on omega because omega itself is very small in psychrometric application. So PV depends almost linearly on omega alone.,False
en_nptel_lecture_demo_0085,data/clips/en_nptel_lecture_demo_0085.wav,en-IN,"The quantity omega minus omega wet bulb is usually very small, which means that lines of constant wet bulb temperature almost coincide with lines of constant mixture specific enthalpy in the psychrometric chart.",neutral,12.96,24000,e0dcff443a32e9217f3222a40d42eb834e99be2322ac6ecb4120a6606bd6d35f,40.4,-14.7,,nptelhrd,https://www.youtube.com/watch?v=IVz3N68fF1c,Psychrometry - Part 5,Creative Commons Attribution license (reuse allowed),"The quantity omega minus omega wet bulb is usually very small, which means that lines of constant wet bulb temperature almost coincide with lines of constant mixture specific enthalpy in the psychrometric chart.",False
en_psychro_p1_0001,data/clips/en_psychro_p1_0001.wav,en-IN,"So in this  lecture, we are going to  discuss  psychrometry.  Okay, so what do we mean by the word psychrometry? Basically,  psychrometry is the study of the changes in the state",neutral,13.91,24000,ba571127236fa06bc2ffa0222e5806c398430dcca3f83cfd614133987009011f,31.3,-20.4,,nptelhrd,https://www.youtube.com/watch?v=es-2LA2bsu4,Psychrometry - Part 1,Creative Commons Attribution license (reuse allowed),"So in this  lecture, we are going to  discuss  psychrometry.  Okay, so what do we mean by the word psychrometry? Basically,  psychrometry is the study of the changes in the state",False
en_psychro_p1_0002,data/clips/en_psychro_p1_0002.wav,en-IN,"and content of moist or humid air. And the primary application where psychrometry is applied is in heating, ventilation, and air conditioning, that is HVAC.",neutral,13.91,24000,12519899aef05cf7d624e7c052f64cf0da680289d5045ce6773611fde244a786,22.4,-22.4,,nptelhrd,https://www.youtube.com/watch?v=es-2LA2bsu4,Psychrometry - Part 1,Creative Commons Attribution license (reuse allowed),"and content of moist or humid air. And the primary application where psychrometry is applied is in heating, ventilation, and air conditioning, that is HVAC.",False
en_psychro_p1_0007,data/clips/en_psychro_p1_0007.wav,en-IN,"Okay. 
Now, at the same time, if the  humidity level is high, that is also not very comfortable. 
Although temperature may be okay, but  high humidity level is also not good because you feel sticky. 
Again, there is a sense of discomfort. 
Okay, so for",neutral,16.34,24000,70679910cad2fe14223002f1b7c7880c864f6f28f3b4973700455c6a7489e8f4,33.1,-20.5,,nptelhrd,https://www.youtube.com/watch?v=es-2LA2bsu4,Psychrometry - Part 1,Creative Commons Attribution license (reuse allowed),"Okay. 
Now, at the same time, if the  humidity level is high, that is also not very comfortable. 
Although temperature may be okay, but  high humidity level is also not good because you feel sticky. 
Again, there is a sense of discomfort. 
Okay, so for",False
en_psychro_p1_0009,data/clips/en_psychro_p1_0009.wav,en-IN,"deals with that, okay? So essentially it looks at the state of moist air, which means air with water vapor in it, and also the content of moist air. So if the air is too dry, then we may want to add more water vapor to the air to make it more comfortable. If the air is too hot,",conversational,16.34,24000,df5c61e89b205cc4ca96808035a887b09ba44bd72a204492cdf92f9cc0cccf9b,47.3,-21.5,,nptelhrd,https://www.youtube.com/watch?v=es-2LA2bsu4,Psychrometry - Part 1,Creative Commons Attribution license (reuse allowed),"deals with that, okay? So essentially it looks at the state of moist air, which means air with water vapor in it, and also the content of moist air. So if the air is too dry, then we may want to add more water vapor to the air to make it more comfortable. If the air is too hot,",False
en_psychro_p1_0010,data/clips/en_psychro_p1_0010.wav,en-IN,"Humid, we may want to remove some water vapor again to make the environment more comfortable, okay? So comfort depends on both temperature as well as humidity, and that is what we are going to study in this module, okay?",conversational,16.34,24000,aad3c6aa177974b958f6ebeee7bed11eaf913c95a360b35c08010a941a394cd0,39.6,-21.8,,nptelhrd,https://www.youtube.com/watch?v=es-2LA2bsu4,Psychrometry - Part 1,Creative Commons Attribution license (reuse allowed),"Humid, we may want to remove some water vapor again to make the environment more comfortable, okay? So comfort depends on both temperature as well as humidity, and that is what we are going to study in this module, okay?",False
en_psychro_p1_0011,data/clips/en_psychro_p1_0011.wav,en-IN,"Okay, how temperature, state of the air and content or in other words temperature and humidity of air can be controlled in these sorts of applications. So if you go to big buildings, the temperature and humidity are automatically controlled by the central air conditioning system.",neutral,16.34,24000,e2f1433d93a59b54eb0b2e3f058f8dda37623fc3ce20672d9851077c8c4fc1e1,28.7,-21.7,,nptelhrd,https://www.youtube.com/watch?v=es-2LA2bsu4,Psychrometry - Part 1,Creative Commons Attribution license (reuse allowed),"Okay, how temperature, state of the air and content or in other words temperature and humidity of air can be controlled in these sorts of applications. So if you go to big buildings, the temperature and humidity are automatically controlled by the central air conditioning system.",False
en_psychro_p1_0012,data/clips/en_psychro_p1_0012.wav,en-IN,"Automobiles also nowadays have very sophisticated systems where you can set the temperature and everything is regulated, so you have a very good sense of comfort, okay? So we will see how, uh, how this effect is achieved.",conversational,14.39,24000,63dabe801def62c08fbcd3ce9c41139ed22c0f238a60ee3af293614dd277c823,44.4,-20.1,,nptelhrd,https://www.youtube.com/watch?v=es-2LA2bsu4,Psychrometry - Part 1,Creative Commons Attribution license (reuse allowed),"Automobiles also nowadays have very sophisticated systems where you can set the temperature and everything is regulated, so you have a very good sense of comfort, okay? So we will see how, uh, how this effect is achieved.",False
en_psychro_p1_0013,data/clips/en_psychro_p1_0013.wav,en-IN,"In other words, how do we control the temperature and the moisture content in the air? Number one, how are these quantities measured so that appropriate control actions can be initiated? So we will look at both these aspects.",formal,14.39,24000,bc9c7a17e8a77972fc95231a8d2df202ef2f7517da303b044cd663e6e8a8d96d,50.7,-20.6,,nptelhrd,https://www.youtube.com/watch?v=es-2LA2bsu4,Psychrometry - Part 1,Creative Commons Attribution license (reuse allowed),"In other words, how do we control the temperature and the moisture content in the air? Number one, how are these quantities measured so that appropriate control actions can be initiated? So we will look at both these aspects.",False
en_psychro_p1_0014,data/clips/en_psychro_p1_0014.wav,en-IN,"in this module. 
In addition to HVAC,  psychrometry is also of importance in drying and also in cooling towers used in thermal power plants. 
We will look at these applications, but by and large it's used in HVAC.",neutral,14.39,24000,102febc99997aa16e10165cebae7c409b2a511416c481f2e2d73ff74090c0eef,33.1,-19.3,,nptelhrd,https://www.youtube.com/watch?v=es-2LA2bsu4,Psychrometry - Part 1,Creative Commons Attribution license (reuse allowed),"in this module. 
In addition to HVAC,  psychrometry is also of importance in drying and also in cooling towers used in thermal power plants. 
We will look at these applications, but by and large it's used in HVAC.",False
en_psychro_p1_0015,data/clips/en_psychro_p1_0015.wav,en-IN,"Okay? So the next question that arises is what is moist air? Okay, what do we mean by moist air or humid air? Because",neutral,7.66,24000,01afe6aab4dbd0014ff34d643e6862ad6475f3c224efc153c3055a202b1663f7,25.2,-18.3,,nptelhrd,https://www.youtube.com/watch?v=es-2LA2bsu4,Psychrometry - Part 1,Creative Commons Attribution license (reuse allowed),"Okay? So the next question that arises is what is moist air? Okay, what do we mean by moist air or humid air? Because",False
en_psychro_p1_0018,data/clips/en_psychro_p1_0018.wav,en-IN,"Okay? So humid air does not mean there is a lot of water vapor in the air or moist air does not mean there is a lot of water vapor in the air. Moist air or humid air refers to the fact that we have air, just dry air plus some amount of water vapor.",neutral,15.46,24000,dadbfded223811e787e9397ecd3e144b9b70d54d8140f86adde6eab9eaecca1a,40.6,-18.6,,nptelhrd,https://www.youtube.com/watch?v=es-2LA2bsu4,Psychrometry - Part 1,Creative Commons Attribution license (reuse allowed),"Okay? So humid air does not mean there is a lot of water vapor in the air or moist air does not mean there is a lot of water vapor in the air. Moist air or humid air refers to the fact that we have air, just dry air plus some amount of water vapor.",False
en_psychro_p1_0019,data/clips/en_psychro_p1_0019.wav,en-IN,"Okay? The amount of water vapor, again, uh, is what we are actually going to quantify and try to control in practical applications.",conversational,10.66,24000,332cd1cdbdbc448350638bcc62a20a982ebf7df605f705a89ed880dc3803998f,41.4,-18.2,,nptelhrd,https://www.youtube.com/watch?v=es-2LA2bsu4,Psychrometry - Part 1,Creative Commons Attribution license (reuse allowed),"Okay? The amount of water vapor, again, uh, is what we are actually going to quantify and try to control in practical applications.",False
